交易号                  ,商户订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     
"20150122110500101000330010197136	","20150122110500501000330003755066	",2015/1/22 6:43,2015/1/22 6:43,2015/1/22 6:43,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,200,        ,交易成功    ,0,0,                    ,资金转移     
"2015012121001004330028274739	","M2015012169238604   	",2015/1/21 19:16,2015/1/21 19:16,2016/7/22 19:17,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路总公司资金清算中心   ,火车票                 ,23.5,支出      ,交易成功    ,0,0,                    ,已支出      
"20150121000040011100490070560614	","                    	",2015/1/21 18:26,2015/1/21 18:26,2015/1/21 18:26,支付宝网站     ,即时到账交易          ,商艳光             ,等周六日来了，再给你。现在支付宝就这点了,200,收入      ,交易成功    ,0,0,等周六日来了，再给你。现在支付宝就这点了,已收入      
"2015011921001003330029379826	","zhx_1022782597      	",2015/1/19 14:27,2015/1/19 14:28,2015/1/19 14:28,其他（包括阿里巴巴和外部商家）,即时到账交易          ,众安在线财产保险股份有限公司  ,众安账户安全险             ,0.88,支出      ,交易成功    ,0,0,                    ,已支出      
"20150116110500100010330009775596	","LC201501161113535996	",2015/1/16 11:13,2015/1/16 11:14,2015/1/16 11:14,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,500,        ,交易成功    ,0,0,                    ,资金转移     
"20150116000040011100330069837341	","201501160987409     	",2015/1/16 11:12,2015/1/16 11:12,2015/1/16 11:55,支付宝网站     ,即时到账交易          ,中国工商银行          ,提现-快速提现             ,200,        ,交易成功    ,0,0,                    ,资金转移     
"20150116000040011100540070074724	","                    	",2015/1/16 11:06,2015/1/16 11:06,2015/1/16 11:06,支付宝网站     ,即时到账交易          ,晋云香             ,转账                  ,200,收入      ,交易成功    ,0,0,                    ,已收入      
"20150116110500100010330009772364	","LC201501161022182326	",2015/1/16 10:22,2015/1/16 10:22,2015/1/16 10:22,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,3000,        ,交易成功    ,0,0,                    ,资金转移     
"2015011221001001330083024529	","T100P935689935938587	",2015/1/12 12:43,2015/1/12 12:43,2015/1/12 12:44,淘宝        ,支付宝担保交易         ,畅纳话费专营店         ,150-1057-5339 【闪电发货】北京移动话费充值50元自动快充 秒充 即时到账,49.98,支出      ,交易成功    ,0,0,                    ,已支出      
"2015011121001004330067998657	","2271704108737       	",2015/1/11 17:39,2015/1/11 17:39,2016/7/12 17:39,其他（包括阿里巴巴和外部商家）,即时到账交易          ,纽海电子商务（上海）有限公司  ,1号店订单，只为更好的生活       ,198.4,支出      ,交易成功    ,0,0,                    ,已支出      
"2015011121001004330070838601	","15208754421420947458	",2015/1/11 11:38,2015/1/11 11:38,2016/7/12 11:38,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团/大众点评         ,美团订单-15208754421420947458,78,支出      ,交易成功    ,0,0,                    ,已支出      
"2015011121001004330071284322	","M2015011156050989   	",2015/1/11 10:46,2015/1/11 10:46,2016/7/12 10:46,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路总公司资金清算中心   ,火车票                 ,23.5,支出      ,交易成功    ,0,19,                    ,已支出      
"20150106000040011100330006755274	","201501060002300002330022070609	",2015/1/6 15:44,2015/1/6 15:44,2015/1/6 16:06,支付宝网站     ,即时到账交易          ,中国工商银行          ,余额宝-转出到银行卡          ,500,        ,交易成功    ,0,0,                    ,资金转移     
"2015010321001001330076035205	","T100P922025610678587	",2015/1/3 10:08,2015/1/3 10:09,2015/1/3 10:12,淘宝        ,支付宝担保交易         ,okpay话费专营店      ,139-3228-3394 河北移动手机话费即时到账自动直充50元(不可充固话/小灵通/宽带,49.98,支出      ,交易成功    ,0,0,                    ,已支出      
"2015010221001004330071338383	","14757456981420166671	",2015/1/2 10:45,2015/1/2 10:45,2016/7/3 10:45,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团/大众点评         ,美团订单-14757456981420166671,156,支出      ,交易成功    ,0,0,                    ,已支出      
"20141227110500100010330008297103	","LC201412271455093635	",2014/12/27 14:55,2014/12/27 14:55,2014/12/27 14:55,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,4000,        ,交易成功    ,0,0,                    ,资金转移     
"20141227110500100010330008297088	","LC201412271454423157	",2014/12/27 14:54,                    ,2014/12/28 14:55,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,4000,        ,交易关闭    ,0,0,                    ,         
"2014122421001001330050225806	","T100P908780887718587	",2014/12/24 21:33,2014/12/24 21:33,2014/12/24 21:35,淘宝        ,支付宝担保交易         ,畅纳话费专营店         ,150-1057-5339 【闪电发货】北京移动话费充值50元自动快充 秒充 即时到账,49.98,支出      ,交易成功    ,0,0,                    ,已支出      
"2014122321001004330038422175	","2077733973737       	",2014/12/23 21:08,2014/12/23 21:08,2016/6/24 7:08,其他（包括阿里巴巴和外部商家）,即时到账交易          ,纽海电子商务（上海）有限公司  ,1号店订单，只为更好的生活       ,68,支出      ,交易成功    ,0,0,                    ,已支出      
"2014122300001000330043606439	","41933911891773536140	",2014/12/23 20:52,2014/12/23 20:52,2015/3/24 20:54,其他（包括阿里巴巴和外部商家）,即时到账交易          ,唯品会             ,限购商品                ,94,支出      ,交易成功    ,0,0,                    ,已支出      
"2014122300001000330043604508	","41933704396471913880	",2014/12/23 20:26,2014/12/23 20:26,2015/3/24 20:28,其他（包括阿里巴巴和外部商家）,即时到账交易          ,唯品会             ,限购商品                ,158,支出      ,交易成功    ,0,0,                    ,已支出      
"2014122300001000330043604390	","41933622570623094321	",2014/12/23 20:25,2014/12/23 20:25,2015/3/24 20:26,其他（包括阿里巴巴和外部商家）,即时到账交易          ,唯品会             ,限购商品                ,144,支出      ,交易成功    ,0,0,                    ,已支出      
"20141223110500100010330008000487	","LC201412231931011185	",2014/12/23 19:31,2014/12/23 19:31,2014/12/23 19:31,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,462,        ,交易成功    ,0,0,                    ,资金转移     
"20141223000040011100330085943469	","201412232285935     	",2014/12/23 19:30,2014/12/23 19:30,2014/12/23 20:00,支付宝网站     ,即时到账交易          ,中国工商银行          ,提现-两小时快速到账          ,462,        ,交易成功    ,0,0,                    ,资金转移     
"20141223000040011100540085863030	","                    	",2014/12/23 19:24,2014/12/23 19:25,2014/12/23 19:25,支付宝网站     ,即时到账交易          ,晋云香             ,转账                  ,462,收入      ,交易成功    ,0,0,                    ,已收入      
"20141222110500100010330007926825	","LC201412222127182914	",2014/12/22 21:27,2014/12/22 21:27,2014/12/22 21:27,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,999.88,        ,交易成功    ,0,0,                    ,资金转移     
"20141219110500100010330007716495	","LC201412192038527067	",2014/12/19 20:38,                    ,2014/12/20 20:39,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,2000,        ,交易关闭    ,0,0,                    ,         
"20141216110500101000330007443391	","20141216110500501000330002958435	",2014/12/16 6:43,2014/12/16 6:43,2014/12/16 6:43,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,300,        ,交易成功    ,0,0,                    ,资金转移     
"20141215000040011100540042690285	","                    	",2014/12/15 22:18,2014/12/15 22:19,2014/12/15 22:19,支付宝网站     ,即时到账交易          ,晋云香             ,哈哈                  ,300,收入      ,交易成功    ,0,0,哈哈                  ,已收入      
"20141207110500100010330006746126	","LC201412071257036615	",2014/12/7 12:57,2014/12/7 12:57,2014/12/7 12:57,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,999.64,        ,交易成功    ,0,0,                    ,资金转移     
"20141205000040011100330071070728	","                    	",2014/12/5 7:58,2014/12/5 7:59,2014/12/5 8:02,支付宝网站     ,即时到账交易          ,晋云香             ,转账到银行卡-转账           ,300,支出      ,交易成功    ,0,0,                    ,已支出      
"20141204110500100010330006542052	","LC201412041433224814	",2014/12/4 14:33,2014/12/4 14:33,2014/12/4 14:33,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,299.88,        ,交易成功    ,0,0,                    ,资金转移     
"2014120221001003330057022888	","20886124709493301417532133750	",2014/12/2 22:55,                    ,2014/12/17 22:56,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
"2014120221001003330057521089	","20886124709493301417531911688	",2014/12/2 22:51,                    ,2014/12/17 22:52,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
"2014120221001003330058440238	","20886124709493301417531894380	",2014/12/2 22:51,                    ,2014/12/17 22:52,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
"2014120221001003330057022875	","20886124709493301417531801194	",2014/12/2 22:50,                    ,2014/12/17 22:51,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
"2014120221001003330056186708	","20886124709493301417531344200	",2014/12/2 22:42,                    ,2014/12/17 22:43,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
"2014120221001003330057827389	","20886124709493301417531249895	",2014/12/2 22:40,                    ,2014/12/17 22:41,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
"2014120221001003330056861141	","20886124709493301417531241148	",2014/12/2 22:40,                    ,2014/12/17 22:41,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
"2014120221001003330056419335	","20886124709493301417531169833	",2014/12/2 22:39,                    ,2014/12/17 22:40,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,付款-1分钱快捷绑卡送红包       ,0.01,        ,交易关闭    ,0,0,                    ,         
